title,source,url,publishedAt
ヒアルロン酸注射で後悔しない！ 『しわ』や『くぼみ』の改善とリスク【医師解説】,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/column-m/202603p5521/,2026-04-08T14:38:06Z
コスパ抜群で毎日続けやすい！90日分の鉄とビタミンを1袋でまとめて摂れる【アサヒ】ディアナチュラ サプリがAmazonで購入できる！今すぐゲットだ！,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/30943781/,2026-04-08T09:45:01Z
インスリン過剰分泌による刺激が膵β細胞の機能障害を引き起こすことを発見 横浜市立大学ら,"{'id': '61dee31d2cf202baa2d31a49787218c9', 'name': '糖尿病リソースガイド', 'url': 'https://dm-rg.net'}",https://dm-rg.net/news/190712d3-fade-4eca-a92c-ececb27898fa,2026-04-08T08:34:21Z
リンゴでもバナナでもない…2カ月で30kg減量した男が唯一積極的に食べた｢スーパーで買える果物｣の名前【2026年2月BEST】（プレジデントオンライン）｜ｄメニューニュース,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/president/bizskills/president_111224?redirect=1,2026-04-08T08:15:00Z
茶碗一杯の白米の糖質は角砂糖17.8個分…医師｢世の中に出回っている理想の献立では糖質過多になる｣【2026年2月BEST】,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/30942285/,2026-04-08T07:15:00Z
理研JCMが保有する原核生物351株の全ゲノム解読,"{'id': '59d1f937977f22652dfcb3629dfef247', 'name': 'riken.jp', 'url': 'https://www.riken.jp'}",https://www.riken.jp/press/2026/20260408_2/index.html,2026-04-08T05:03:27Z
息切れ、体のむくみ…同時に起きたら要注意 「心不全」の進行を遅らせる“第二の心臓”を鍛える運動療法,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/fnn/life/fnn-1026625?redirect=1,2026-04-08T05:00:00Z
ハティン省でデング熱の発生源が出現,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/xuat-hien-o-dich-sot-xuat-huyet-tai-ha-tinh-1681931.ldo,2026-04-08T04:10:08Z
体内感覚が高い人ほど時間が整う：152人研究が示した r = −0.43 の意味,"{'id': 'ce09834ae051142fbd166609e9fdaee8', 'name': 'XenoSpectrum', 'url': 'https://xenospectrum.com'}",https://xenospectrum.com/interoception-time-perspective-consciousness-insula/,2026-04-08T00:53:21Z
高齢者の肺炎「やっぱりワクチン重要」 ～65歳の定期接種逃さずに、４月から新タイプ～,"{'id': '4f2824b7b3d73f5b87129a0bab086cc7', 'name': 'dm-net.co.jp', 'url': 'https://dm-net.co.jp'}",https://dm-net.co.jp/calendar/2026/041925.php,2026-04-08T00:16:41Z
【漫画】「35年ローンが突如ゼロに！？」新居購入から半年… “予期せぬ完済”の顛末に「うらやましくない…」,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/354566/,2026-04-19T02:02:59Z
座り心地を追求したコスパ抜群のワークチェア、ポチれるのは4月30日まで,"{'id': '0c5579607fab51c20e563ea3b2f58bab', 'name': 'ギズモード・ジャパン', 'url': 'https://www.gizmodo.jp'}",https://www.gizmodo.jp/2026/04/yps-s800-gizmart-2-fps-re.html,2026-04-19T01:00:00Z
「睡眠の習慣」でわかる認知症になりやすい人の特徴・ワースト1,"{'id': '86f2dbe4bf59e9f69420c90429dcc55d', 'name': 'ダイヤモンド・オンライン', 'url': 'https://diamond.jp'}",https://diamond.jp/articles/-/388294,2026-04-18T22:00:00Z
認知症の予防に「サプリメント」は効果的なのか？ 元オックスフォード大の医学研究者の答えとは,"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/8381a0de6d74fa549cffb151d0ac1f51ddcf0290,2026-04-18T21:50:52Z
【視察②宮崎県庁】宮崎県庁における子宮額がん予防（HPV）ワクチンの普及啓発等の取組についてお...,"{'id': 'd113632ad24a941a1f57a275d73983b6', 'name': '選挙ドットコム', 'url': 'https://go2senkyo.com'}",https://go2senkyo.com/seijika/176744/posts/1356081,2026-04-18T17:08:48Z
子供の高熱、夏の倦怠感:急速に広がる3つの感染症に注意,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tre-sot-cao-met-moi-mua-nang-can-trong-3-dich-benh-lay-lan-nhanh-1686623.ldo,2026-04-18T13:38:42Z
狭い部屋をハックせよ。3万円台で「仕事×ソファ」を統合するワークチェア「YPS-S800」が凄かった|au Webポータル,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/3/7/32_7_r_20260418_1776479922639840,2026-04-18T02:00:00Z
《後悔しない最期のために「60才ではじめること」「70才でやめること」》60才から意識したい“貯筋”と“たん活”、健康診断で“数値”ばかりにとらわれるのはNG (1/1),"{'id': 'd12d6aa7a9dd3acbded8dbe106bd7b73', 'name': '女性セブンプラス', 'url': 'https://j7p.jp'}",https://j7p.jp/167412,2026-04-18T02:00:00Z
春のストレスで「ビタミンC」激減！？ イチゴ＆春キャベツの栄養逃す“NGな食べ方”とは【管理栄養士が解説】,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/355784/,2026-04-17T23:00:49Z
左心耳閉鎖術後の大出血、半年間が高リスク 高齢、女性、糖尿病、大出血既往、腎疾患が予測因子,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260407-GYTET00016/?catname=medical-tribune,2026-04-17T20:00:47Z
細菌がウイルスから身を守るしくみ ウイルスのDNAを記憶し撃退,"{'id': 'f8654b22267d8a5ede791a50df2f744b', 'name': '日本経済新聞', 'url': 'https://www.nikkei.com'}",https://www.nikkei.com/article/DGXZQOSG2663V0W6A320C2000000/,2026-04-17T20:00:00Z
「甘味」と「塩味」を感じる順番に個人差 味覚は脳内処理と共感性が影響している可能性 国立障害者リハビリテーションセンター,"{'id': 'a6769ed4a1f609448330aa8d0efd861d', 'name': 'sndj-web.jp', 'url': 'https://sndj-web.jp'}",https://sndj-web.jp/news/003897.php,2026-04-17T15:06:33Z
【最近、もの忘れが気になる方へ】脳の不調は“腸もれ”が原因かも？ 10万人以上の腸を診た名医が教える、腸から脳を元気にする「最強の腸活」,"{'id': '7d998b5c6b0642fc166b9f082bba26a8', 'name': 'ラブすぽ', 'url': 'https://love-spo.com'}",https://love-spo.com/article/%E3%80%90%E6%9C%80%E8%BF%91%E3%80%81%E3%82%82%E3%81%AE%E5%BF%98%E3%82%8C%E3%81%8C%E6%B0%97%E3%81%AB%E3%81%AA%E3%82%8B%E6%96%B9%E3%81%B8%E3%80%91%E8%84%B3%E3%81%AE%E4%B8%8D%E8%AA%BF%E3%81%AF/,2026-04-17T12:01:14Z
電子カルテ業務が若手医師の燃え尽き症候群を引き起こす？｜@DIME アットダイム,"{'id': 'b421935c92debec6872f2ab5a263d89a', 'name': '@DIME アットダイム', 'url': 'https://dime.jp'}",https://dime.jp/genre/2103833/,2026-04-17T11:03:58Z
分子の「混ざり方」と「過去の状態」が振る舞いを左右,"{'id': '167b20451b3241b241e7a3389f1ff368', 'name': 'サンスポ', 'url': 'https://www.sanspo.com'}",https://www.sanspo.com/pressrelease/kyodo_prwire/2SMXSN3D6VIMBCI2LAQOVW4SAI/,2026-04-17T06:14:55Z
許可されていないHIV予防薬が依然として販売、使用されているという警告,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/canh-bao-thuoc-dieu-tri-du-phong-hiv-chua-duoc-cap-phep-van-rao-ban-su-dung-1686888.ldo,2026-04-17T05:19:26Z
老化細胞が慢性炎症を引き起こす機序を担うパイオニア転写因子「FOXF1/2」の発見-加齢に伴う慢性炎症をコントロールする-,"{'id': '096cdf38828c1d9ae238d10083a93c9d', 'name': '西日本新聞me', 'url': 'https://www.nishinippon.co.jp'}",https://www.nishinippon.co.jp/item/1482870/,2026-04-17T04:16:02Z
運動不足・座りすぎで大腸がんリスク上昇？ 在宅ワーク時代に今からできる予防法,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/column-m/202602t0349/,2026-04-17T03:57:38Z
子どもが店内のゴボウとネギで剣バトル!?「それ、まだ店のもの」“無邪気”では済まされないスーパーの笑えない現実【作者に聞く】,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31023078/,2026-04-17T03:00:20Z
『小児RSウイルス呼吸器感染症診療ガイドライン2026』の発行について,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000604.000001551.html,2026-04-17T02:01:07Z
認知症リスクが上昇する可能性のある、日常の「意外な習慣」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/be0fd4a2167b6f888306ade62e2532aaeadeffb8,2026-04-16T21:50:00Z
認知症になりやすい人の「日常の習慣」・ワースト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31020586/,2026-04-16T21:45:00Z
リンパ節の腫れ 急増・急拡大なら痛みなしでも要注意,"{'id': 'f8654b22267d8a5ede791a50df2f744b', 'name': '日本経済新聞', 'url': 'https://www.nikkei.com'}",https://www.nikkei.com/article/DGXZQOUD019U00R00C26A4000000/,2026-04-16T20:00:00Z
ダイエット中のジャンクフード動画は食欲を抑制する,"{'id': 'a2afa7dbf7208429171070d85c38d1ae', 'name': 'ナゾロジー', 'url': 'https://nazology.kusuguru.co.jp'}",https://nazology.kusuguru.co.jp/archives/194157,2026-04-16T11:02:04Z
主婦が知っておくべき血糖値を上げない超甘い果物,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/chuyen-nha-minh/loai-qua-sieu-ngot-khong-gay-tang-duong-huyet-ba-noi-tro-nen-biet-1686524.ldo,2026-04-16T11:00:00Z
ビンロン省で髄膜炎菌ワクチン接種者数が30%増加,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/luong-nguoi-tiem-vaccine-nao-mo-cau-tang-30-o-vinh-long-1686272.ldo,2026-04-16T10:01:29Z
65歳未満で発症の「若年性認知症」、リスクを上げる“危険因子”は何か？,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1040/,2026-04-16T08:13:34Z
赤い光でピンポイントに「リン含有プロドラッグ」を放出する技術を開発〜金ナノクラスターを活用した、光によるがん治療へ向けた新たな一歩〜,"{'id': 'd062e6bc8df476300bd722d34bd21d5e', 'name': '河北新報オンライン', 'url': 'https://kahoku.news'}",https://kahoku.news/release/dpr133163.html,2026-04-16T05:21:09Z
脳の若返りで認知症モデルマウスの機能回復,"{'id': '59d1f937977f22652dfcb3629dfef247', 'name': 'riken.jp', 'url': 'https://www.riken.jp'}",https://www.riken.jp/press/2026/20260416_1/index.html,2026-04-16T05:04:05Z
子宮頸がんの原因となるウイルスの根絶に向けた新知見 HPVワクチン単回接種の有効性・安全性検証、男女接種拡大へ,"{'id': '925f66507ae38867242df7ce69b9794f', 'name': 'newscast.jp', 'url': 'https://newscast.jp'}",https://newscast.jp/news/4925827,2026-04-16T05:00:00Z
２週間お試しチャレンジ！ 短鎖脂肪酸に着目した腸活オールインワン「キンプリート」。腸活部３名の体調変化を発表,"{'id': '293230e6bfc40fe17cbf960febecebcd', 'name': 'FYTTE', 'url': 'https://fytte.jp'}",https://fytte.jp/news/healthcare/226341/,2026-04-16T02:00:09Z
薬の飲み忘れよさらば。体内に「生きた薬局」を埋め込む技術|au Webポータル,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/3/7/32_7_r_20260416_1776307738677162,2026-04-16T02:00:00Z
鍼治療×高濃度ビタミンC点滴による新しい花粉症治療,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000002.000176670.html,2026-04-16T01:00:02Z
花粉症だと思ったら風邪？ 放置すると悪化のリスクも 見分けのために注目すべき4つのチェック項目とは【医師解説】,"{'id': 'f59f6a2f8a2d10349d24200f5b635e61', 'name': 'オトナンサー', 'url': 'https://otonanswer.jp'}",https://otonanswer.jp/post/354994/,2026-04-16T00:04:15Z
【横浜市立大学】抗ヘルペスウイルス薬が働く仕組みを原子レベルで解明,"{'id': 'd062e6bc8df476300bd722d34bd21d5e', 'name': '河北新報オンライン', 'url': 'https://kahoku.news'}",https://kahoku.news/release/dpr132846.html,2026-04-16T00:00:00Z
経路不明もインドから帰国後発症…20代男性の『はしか』感染が判明 38度以上の発熱続き医療機関で検査,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/2/5/499_5_r_20260416_1776291282102820,2026-04-15T22:11:00Z
抗ヘルペスウイルス薬が働く仕組みを原子レベルで解明～実験と計算を組み合わせ、次世代抗ウイルス薬開発への道を開く～,"{'id': 'eea3a71c8706ee11ca2cfeef9ee826d3', 'name': 'qst.go.jp', 'url': 'https://www.qst.go.jp'}",https://www.qst.go.jp/site/press/20260416.html,2026-04-15T15:20:51Z
【闘病】「死んで楽になりたい」発達障害の公務員が『うつ病』で落ちた絶望（メディカルドック）,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/56b3ebbc11e755ecc24899811a0881639acf7197,2026-04-15T10:05:45Z
RSウイルスから赤ちゃんを守る 妊婦向けワクチン定期接種が原則無料に,"{'id': '898f9d7ee43ee69e040b77a5f4dfdc86', 'name': 'UMKテレビ宮崎', 'url': 'https://www.umk.co.jp'}",https://www.umk.co.jp/news/?date=20260415&id=32425,2026-04-15T09:20:00Z
"AIが導き出した「長寿のキーワード」：5,800人のデータから老化の分岐点を特定","{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000860.000021495.html,2026-04-15T09:00:01Z
妊婦のRSウイルスワクチン定期接種が開始―副反応は強い？ いつ受けるの？,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1038/,2026-04-15T08:00:52Z
「子どものアトピー性皮膚炎が治りにくい」理由をご存じですか？ 症状を長引かせる要因を医師が解説,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/column-m/202512p5294/,2026-04-15T06:00:48Z
元オックスフォード大の医学研究者が教える「最高の脳で働き続ける方法」とは？あなたの脳寿命を縮める“悪癖”をとっぱらう1冊！『糖毒脳』 4月15日発売,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000495.000045710&g=prt,2026-04-15T02:46:00Z
